"","[example-data] act_vs_notact","[example-data] act12h_vs_notact","[example-data] act24h_vs_notact","[example-data] act48h_vs_notact","[example-data] act72h_vs_notact","[example-data] act96h_vs_notact","[GSE157905-lenvatinib-bc] treatment:Combi_vs_CT","[GSE157905-lenvatinib-bc] treatment:Gefitinib_vs_CT","[GSE157905-lenvatinib-bc] treatment:Lenvatinib_vs_CT","[GSE88808-prostate] old_normal_vs_young_normal","[GSE88808-prostate] old_tumor_vs_old_normal","[GSE88808-prostate] old_tumor_vs_young_tumor","[GSE88808-prostate] young_tumor_vs_young_normal"
"EFTUD2",-0.050428704543744,-0.0804994313606318,0.174670517043092,-0.031995027051908,-0.0807933851734109,-0.121551831849042,-0.544398532838677,-0.250525994683767,-0.0743413844918148,NA,NA,NA,NA
"POLR2B",-0.491592109171451,-0.606720642104864,-0.403013020123302,-0.239858726053914,-0.541688848708648,-0.567148186702309,-0.260242167401094,-0.191090652885704,-0.0530396743126011,NA,NA,NA,NA
"PDAP1",-0.147948886567382,-0.390368708438385,-0.356987766026907,-0.136836114499283,0.150328659686995,-0.109761524674194,-0.491208834175178,-0.277071547469567,-0.0880643043913484,NA,NA,NA,NA
"CSGALNACT1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0865423841399589,0.491031837264193,-0.247977618841665,0.652467071965899
"TMEM14B",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.496941582987959,0.462382492920238,-0.253269348642751,0.21871025857503
"LRRC57",0.120287658702124,0.292106111571528,-0.339919365767416,0.201833026706425,0.107291606568691,0.0973702770958997,0.319257599476976,0.232695241613008,0.101490953247782,NA,NA,NA,NA
"ZNF18",NA,NA,NA,NA,NA,NA,0.396219745100117,0.177730847147792,-0.189198599336286,-0.14160840625528,0.327427733245109,-0.11422285507128,0.300042182061108
"PTGS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.143775066619068,-0.463041322688871,0.280233850444965,-0.599500106514768
"PDLIM3",NA,NA,NA,NA,NA,NA,-0.36936243412289,-0.154289186367164,0.266447234693352,0.0139543661189654,-0.435129311809904,-0.344078531524545,-0.0770964141663934
"COA3",-0.506762399192145,-0.258563055920643,-0.947613085361757,-0.220952726029302,-0.800836638254774,-0.460738957209339,NA,NA,NA,NA,NA,NA,NA
"GNA11",1.03242952340849,0.504522392420703,1.0918972116606,1.23926306461384,1.18376236968928,1.31369943079887,NA,NA,NA,NA,NA,NA,NA
"PLCD3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.259614527699004,-0.542414638839766,0.210889922571708,-0.49369003371247
"UBE2I",0.01476508053391,0.344245098822127,-0.216297373753489,-0.0920561682460153,-0.00657288095963864,-0.166946022637381,-0.334144750211566,-0.157747808347884,0.0216470098308802,NA,NA,NA,NA
"RET",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0773599082547266,1.08889454789176,0.413583218401227,0.752671237745264
"ETHE1",-1.14401405299795,-0.75423150331894,-1.24850145246552,-1.63767370203642,-1.21837882031752,-1.02595348560702,NA,NA,NA,NA,NA,NA,NA
"MEF2A",-1.46808527209766,-1.13478572556471,-1.77083245478215,-1.77083245478215,-1.23426685670049,-1.77083245478215,NA,NA,NA,NA,NA,NA,NA
"NRG2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177871417344477,-0.579361958704389,0.174444283929144,-0.575934825289055
"PDIA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.368144038864157,0.544145148630506,-0.187676492800954,0.363677602567304
"ATP6V1A",0.0744613566255768,-0.202849527503398,0.0282720585650191,-0.0767406172535852,0.282189899017602,0.350608712920441,0.341924917351556,0.187355060094173,0.00601428063830885,NA,NA,NA,NA
"MAP3K4",-0.426906429430988,0.00224002819942921,-0.577111990467756,-0.372881539684323,-0.880572570563412,-0.355494654064275,NA,NA,NA,NA,NA,NA,NA
"FBXO17",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.118705084545564,-0.79835013045846,-0.0486436987367605,-0.868411516267263
"MPP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19053687361746,-0.787084251574585,-0.047933638664022,-0.929687486528023
"EXOC2",0.0725260000637144,-0.389015591073357,-0.0916303130988965,0.0911719326770324,0.39615333351265,0.345659636154289,NA,NA,NA,NA,NA,NA,NA
"FZD1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00540819810894533,-0.785882574502389,-0.0338228196793816,-0.757467952931953
"CYP4F12",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0449585787568256,-1.08263666385955,-0.450055889821357,-0.677539352795018
"NKD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.511458235447915,-0.508114836176341,0.150109762148281,-0.146766362876707
"KIAA1244",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.387157979524411,0.635134658177034,-0.0196258983046003,0.267602576957224
"SUMO2",-0.424783883211634,0.0314747491746012,-0.252955228545516,-0.438217385727773,-0.779820442762641,-0.656712252576884,NA,NA,NA,NA,NA,NA,NA
"CAPN13",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.496726189336897,-0.389523744515491,0.345903574002474,-0.238701129181068
"ABCF3",0.288352574106616,0.169588032234719,0.868695724477686,0.415376869063685,0.241860825663004,0.0386333566181342,NA,NA,NA,NA,NA,NA,NA
"CXCL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780245055807134,-0.0935921638616897,0.644051813206439,0.0426010787390053
"RPL31",1.61778713551167,1.54481793737848,1.91469338125837,2.09513423969258,1.3460025762214,1.43991891679975,NA,NA,NA,NA,NA,NA,NA
"MT1H",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61259112730424,0.244054483714181,-0.0684597210270977,0.925105332045518
"FAIM2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.345266679144568,-0.703934820780962,-0.109184463949347,-0.249483677687047
"NTN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131541749244379,-0.899496668773941,-0.264161621772705,-0.503793297756856
"TRIM28",-0.496025489408881,-0.414633591461795,-0.407246518079287,-0.551413170280272,-0.503992833080941,-0.59681999412071,-0.445553013664262,-0.184986037730933,0.00599482950929501,NA,NA,NA,NA
"NMT1",0.163425891041014,0.151084577783016,0.20368438341455,0.157158340593541,0.386864522894605,-0.148657987606937,NA,NA,NA,-0.133591836491013,0.112297065427636,-0.125835487766474,0.104540716703098
"ITGA10",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.182299308845718,0.51188002086905,-0.234587344310271,0.564168056333602
"INTS5",0.546338807023769,0.422442400882331,0.6585972956435,0.888615071291316,0.725428192686158,0.0589897056346692,NA,NA,NA,NA,NA,NA,NA
"STKLD1",NA,NA,NA,NA,NA,NA,1.05930303546414,0.73990389855794,-0.0586971585721617,NA,NA,NA,NA
"G0S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.447089887953803,-0.428439810057191,0.305689044840513,-0.2870389669439
"NECTIN3",1.560095930705,1.44937183131973,1.68446121908224,2.05152271043685,1.53777647621982,1.17829206048505,NA,NA,NA,NA,NA,NA,NA
"BRP44",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.218463329427029,0.670190278752123,-0.0599812542403804,0.511708203565475
"C10ORF81",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.429339930907889,0.639816179546613,0.0169628085252646,1.05219330192924
"NKAIN1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0776166098619774,0.446095261401653,-0.274483773527428,0.642962425067103
"TLCD2",NA,NA,NA,NA,NA,NA,1.56024361816231,0.76658933765784,0.442895479965558,NA,NA,NA,NA
"SMAD6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131684014385037,-0.76179555130224,-0.0334702847397494,-0.596641252177453
"PRSS22",NA,NA,NA,NA,NA,NA,0.665167871376765,0.380132003004032,-0.0784299846816302,0.225152140827956,0.151912043032956,0.345598844843935,0.0314653390169766
"POTEG",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.123920313801706,-0.0381118956500135,0.445216108214027,-0.607248317665747
"NPEPPS",0.269415284785334,0.243678743012681,0.0926623775926764,0.0280097572734185,0.353169207219886,0.5374895592772,0.506129342139281,0.329334395870056,0.0142179273759272,NA,NA,NA,NA
"MPZL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0940632795433881,-0.574120020836348,0.168552639002518,-0.648609380295478
"LRRC56",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0928350560125978,0.878660518283741,0.133641583772757,0.837853990523582
"PTK6",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.170427674689735,0.441996461569288,-0.293737776604692,0.565306563484245
"CTBP1",-0.308405557739864,-0.0168820441024163,-0.242508940624726,-0.678414660252186,-0.594629575194851,0.0141710083112045,NA,NA,NA,NA,NA,NA,NA
"CXORF56",0.0459892275139073,0.299592740056837,0.183366467864614,0.303128164976636,-0.0999638804068057,-0.44451977228312,NA,NA,NA,NA,NA,NA,NA
"ARF6",-0.0931919861048132,-0.491780189080429,-0.404453041912612,-0.00575642522301472,0.246691551610205,0.0902964522985698,NA,NA,NA,NA,NA,NA,NA
"RHOG",-0.592156396454102,-0.237943670670606,-0.517867192991833,-1.07477848012744,-0.744154716957954,-0.436204667333414,NA,NA,NA,NA,NA,NA,NA
"KIAA0141",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.330231300114672,0.323314100977126,-0.416452315107554,0.409535115970008
"SCGB2A1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.990564913647719,-0.484194818303007,-0.27560513429174,-1.19915459765899
"THRB",NA,NA,NA,NA,NA,NA,1.35452350231017,0.736797229392337,0.209398603297969,NA,NA,NA,NA
"SMTNL2",NA,NA,NA,NA,NA,NA,1.22620515332778,0.415678911378315,0.119069060781297,NA,NA,NA,NA
"EDIL3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.347199734779039,-0.600619349906197,0.101787206710369,-0.355206821837526
"HS3ST1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0126662513791211,0.475912094768188,0.716586688759698,-0.228008342612389
"POPDC3",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.134882877023137,0.758793067157881,0.0346125012779466,0.589297688856798
"C3ORF64",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146974877248547,-0.72093228592998,0.00999132949154014,-0.583948738172973
"IL1B",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.866030692095091,0.165099603855687,0.907530670139495,0.123599625811284
"MAPK4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100740841321801,-0.247659017609194,0.42251392776568,-0.569432104053073
"MIR567",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00759700044828904,0.0707105607754815,0.555656315126964,-0.492542754799771
"ATCAY",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.257362836940652,-0.541354599645902,0.19959077101916,-0.48358253372441
"C13ORF15",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117064087562539,-0.471665420501019,0.257771618529463,-0.612372951467942
"CMTM4",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.228997023895741,0.528751501788208,-0.213908332912727,0.513662810805193
"PMP2",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.391789994650803,0.116155590196993,0.321947007564835,-0.597581412018645
"RASEF",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2330777742851,0.808912391990111,0.222265082165344,0.353569535539667
"MAD2L1BP",-0.549323724570134,-0.664128245199675,-0.991694768957728,-0.743442756466522,-0.131659038398043,-0.507941347134643,NA,NA,NA,NA,NA,NA,NA
"GFRA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.332829398385616,-0.651513603451061,0.0235902920835829,-0.342274497149027
"SEC14L5",NA,NA,NA,NA,NA,NA,1.17234951529236,0.569653243229272,0.0298426412990183,NA,NA,NA,NA
"HLA-DQB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18349450676516,-0.616601175031723,0.123321176424944,-0.556427844691507
"PDZRN3",NA,NA,NA,NA,NA,NA,1.01295388685563,0.500539349863725,-0.127619980945229,NA,NA,NA,NA
"PLCD1",NA,NA,NA,NA,NA,NA,1.2758341669231,0.545468476080668,0.150208419023376,NA,NA,NA,NA
"C1ORF85",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.562683914814464,0.412194136295336,-0.269007192892095,0.118517414372967
"VPS25",0.719046420171828,0.422977732766137,0.496965145681189,0.874768807846597,1.16385722137941,0.491242256600495,NA,NA,NA,NA,NA,NA,NA
"DLG2",NA,NA,NA,NA,NA,NA,0.141894990572599,0.0907690689496372,-0.416656977636805,-0.154047898911982,0.28503958839185,0.214508435072813,-0.083516745592946
"ASCC2",-0.151763286390277,-0.0401382271295962,-0.503563458541208,-0.078105154818126,0.150027003934467,-0.587121113724902,NA,NA,NA,NA,NA,NA,NA
"XKR5",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11583757605712,-0.844676903851901,-0.154219124579096,-0.574620203215685
"NUDT3",-0.943916379003544,-1.08323312567905,-0.388313954871656,-0.735878963912096,-1.05194432178952,-1.14533030774839,NA,NA,NA,NA,NA,NA,NA
"SLC8A2",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.641443307344215,-0.959753915601911,-0.301198392175213,-1.29999883077091
"MMP16",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.28569464647549,-0.714951590914223,-0.0589586906017834,-0.370298253836949
"CPA3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54252306467316,-0.37248795192492,-0.170347064610438,0.340382177358678
"HSD17B13",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.273463551845176,-0.815943034190598,-0.0964631879361081,-0.992943398099666
"RPS3",0.512471242641389,0.203472827367418,0.832326651680864,0.96261313267895,0.443251275901208,0.394446753442672,NA,NA,NA,NA,NA,NA,NA
"PNCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.216231112444686,-0.900394265807409,-0.161526590905984,-0.955098787346111
"ZNF750",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.152157660481988,-1.10553478787362,-0.411616509184076,-0.846075939171531
"STARD8",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177668570034856,-0.597266093237031,0.142733129289758,-0.562330652491933
"LEMD3",0.393944941324356,0.362458286872626,0.616428243365639,0.555055147038428,0.212960156401551,0.393393359773267,NA,NA,NA,0.252757722810381,0.131552606043343,0.302243994911158,0.0820663339425654
"SYT9",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.116788444827519,-0.306862180602187,0.302902715612658,-0.726553341042364
"MSL1",-0.76200066483406,-0.54580395014569,-1.13079487445063,-0.476397339062907,-0.744234284426141,-1.14914828969782,NA,NA,NA,NA,NA,NA,NA
"PCF11",0.193693919200813,0.384572083921128,0.589869241285569,0.367381323402112,-0.0295418458664075,-0.17575908029455,NA,NA,NA,NA,NA,NA,NA
"ARHGEF11",-0.212953621396351,-0.534868302877204,-0.534868302877204,0.189086755200863,-0.0220777692054991,-0.236893762591673,NA,NA,NA,NA,NA,NA,NA
"TDRD12",NA,NA,NA,NA,NA,NA,0.885805554668767,0.442928866997554,-0.243823844436018,NA,NA,NA,NA
"LURAP1L",NA,NA,NA,NA,NA,NA,1.2434864553389,0.604508214108555,0.109554429775104,NA,NA,NA,NA
"NFE2L3",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0839394406288057,0.541027762532947,-0.189332323841447,0.646420645745588
"SKIV2L",-0.633725631175451,-0.204948224898147,-0.981339282002119,-0.941683269797417,-0.737091131256468,-0.567497838912496,NA,NA,NA,NA,NA,NA,NA
"SDS",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780290924367025,0.888313066451776,0.31563941099,1.3529645798288
"PNLIP",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0334452275984631,0.997764724741792,0.559985602245558,0.404333894897771
"RBMS2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193592181471546,-0.647254968734548,0.081591849681204,-0.535254636944206
"C18ORF34",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242058280481303,-0.612000892067775,0.114193146828756,-0.484135758415228
"QPRT",NA,NA,NA,NA,NA,NA,1.38222230252348,0.801281037051303,0.247143752753023,NA,NA,NA,NA
"RAB7A",0.471890635137075,-0.00255879607414542,0.427337076586653,0.734677581591048,0.796973450244787,0.444127023161771,NA,NA,NA,NA,NA,NA,NA
"PCDHGA6",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275568003000605,0.302536153819173,-0.231796884319057,0.809901041138835
"DDX3Y",2.75934168452374,2.79246447764126,2.69096729765197,3.20425345336789,2.75636200899023,2.3140268694945,NA,NA,NA,NA,NA,NA,NA
"EPPB9",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.175477007902281,0.581489457716563,-0.154620359804825,0.560632809619107
"ADAR",-0.17975462590943,-0.0719370515890915,-0.119860771880738,-0.325705646157331,-0.239618369893087,-0.136968927794737,0.250061262688715,0.175136743459338,0.0290312464014229,NA,NA,NA,NA
"UBE2R2",0.246159260619227,-0.231926839055594,0.153576099663225,0.402859616574434,0.616180629445902,0.296178000347443,NA,NA,NA,NA,NA,NA,NA
"ARHGAP24",NA,NA,NA,NA,NA,NA,1.33534006945335,0.660000192716496,0.210014971377405,NA,NA,NA,NA
"TUBA3D",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.509272486967447,0.527543426816307,0.0531175853298974,-0.0348466454810374
"PCDH10",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.486629233002912,-0.547029260130842,-0.0881820672056068,0.0277820400776771
"ST3GAL5",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.285505943442463,-0.508820744513963,0.110739862487088,-0.905066550443514
"UBQLN4",-0.410887822783653,-0.475577151239399,-0.852763164797694,0.0292258631301042,-0.393451448327144,-0.516627090336996,NA,NA,NA,NA,NA,NA,NA
"OGN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.190727630709109,-0.694280512442993,0.0211277584153067,-0.524680640149191
"LYVE1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0581545533149841,-0.149231826387828,0.414190340656102,-0.621576720358914
"ALS2CR11",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.165362361379455,-0.747218672916396,-0.0417947359420383,-0.540061575594902
"LOC100144604",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.262455339371768,0.681464462857147,-0.00807266992794335,0.427081793413322
"MYRIP",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19369231612068,0.711605619069927,0.00377587159134348,0.514137431357904
"RPS24",0.99172587060435,0.657059906335726,1.31674531981954,1.39785222752813,1.01152199946036,0.826386874241835,NA,NA,NA,NA,NA,NA,NA
"FXYD2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.390790733147997,-0.635805876140052,-0.0427373794739395,-0.202277763518115
"KCNT2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.313803722605289,-0.612060514335947,0.086232522174494,-0.384489313905152
"TRIB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.159552477123903,-0.368888478574802,0.244431656678932,-0.772872612377638
"HSF4",NA,NA,NA,NA,NA,NA,0.593940382613345,0.222587428346933,-0.102631814040768,0.231626986926815,0.16457817404976,-0.0301226630117357,0.42632782398831
"PALD1",NA,NA,NA,NA,NA,NA,-1.15647229402555,-0.659213395692884,-0.028759197413434,NA,NA,NA,NA
"TBX10",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.169299304126419,1.20381715471298,0.642936158847008,0.730180299992391
"SDHB",-0.900854452573908,-0.445325674789309,-1.11276931353239,-1.28518113384124,-0.987403750423997,-0.901394092593578,NA,NA,NA,NA,NA,NA,NA
"NRXN3",NA,NA,NA,NA,NA,NA,1.03630765980032,0.56813647169939,-0.0879192271094468,NA,NA,NA,NA
"MPHOSPH8",0.283246018546415,0.494337404074747,-0.27850928203003,0.0869844798551355,0.405518873451685,0.356871346396204,NA,NA,NA,NA,NA,NA,NA
"RALGAPA1",-0.144561295154412,-0.422308720616237,-0.271508671629769,0.402776833241495,-0.148713565269082,-0.22228673616469,NA,NA,NA,NA,NA,NA,NA
"SRMS",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.408908889769045,0.531194648903091,-0.157581539188633,0.279867298322679
"C6ORF108",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.114868007173374,0.343733064185745,-0.350537370383782,0.579402427396153
"NDUFA10",-0.83590235533749,-0.364491259377589,-1.17498493469723,-0.836031412462627,-1.0516024741111,-0.985654071155003,NA,NA,NA,NA,NA,NA,NA
"TUFM",-0.177851622278784,0.0118628554674082,-0.21225684750576,-0.156714437252024,-0.225758302107043,-0.375494526327838,-0.658886286695644,-0.352759269162185,-0.18064623799324,NA,NA,NA,NA
"ERCC1",0.887102156735284,0.644356439920983,1.03824346771196,0.986538990677329,1.27491961906424,0.493832488051723,NA,NA,NA,NA,NA,NA,NA
"CD200R1",-0.24435202105802,-0.374869871102826,-0.374869871102826,-0.374869871102826,-0.374869871102826,0.328902849727011,NA,NA,NA,NA,NA,NA,NA
"NFX1",0.0610434595933551,0.181292007694572,0.257361163526913,0.188356181746725,0.167249460909785,-0.500859886689296,NA,NA,NA,NA,NA,NA,NA
"PSMB1",-0.106199442134008,-0.521027011958887,-0.383535823511009,0.0853440121397547,0.111415825332865,0.145384579868802,NA,NA,NA,NA,NA,NA,NA
"PDGFRL",NA,NA,NA,NA,NA,NA,0.332462826052684,0.107419157913145,-0.264196711960559,-0.177434994680111,0.0970731693293153,-0.278160009455013,0.197798184104217
"GAP43",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0466658552334603,0.753903568688433,0.0235693188022488,0.777000105119645
"SLC10A7",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.164344702186713,0.501069544315563,-0.226813910666975,0.563538752795824
"CCDC85A",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.164115573014694,-0.947542451405889,-0.219232993242943,-0.89242503117764
"PTGIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13368108334978,-0.752196023097274,-0.0436802872501122,-0.574834652497382
"STX6",0.0751296855832402,0.146153665211895,0.0714232779275777,-0.0890540310536609,0.160095773253217,0.0244036739676448,-0.246674126400515,-0.206778105842131,-0.00188183327432127,-0.00343278771098069,0.0584917380545432,-0.0893543910936234,0.144413341437186
"EFCAB12",NA,NA,NA,NA,NA,NA,1.40957376622063,0.933137937366298,0.28929281378114,NA,NA,NA,NA
"KCNMB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.100563430072202,-1.04567945760412,-0.364849515637389,-0.781393372038929
"C15ORF40",-0.641164489010226,-0.256663335782475,-0.518489408397237,-1.11457584686482,-0.730255910712574,-0.65357702208321,NA,NA,NA,NA,NA,NA,NA
"RBM17",0.0150951891837736,-0.0713189422737164,0.281784106270702,-0.174442836819552,0.132022450700057,4.91237386853527e-05,NA,NA,NA,-0.280460658453176,-0.075793952679148,-0.217484672253956,-0.138769938878368
"COPS5",0.548952388082515,0.749630184758326,-0.0534331432212843,0.636926530470121,0.55050023788206,0.545604335315839,NA,NA,NA,NA,NA,NA,NA
"ATP11A",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275483460574849,0.598226204521621,-0.0527811751516234,0.926490840248094
"EIF3H",1.40539297948662,0.966713088177434,1.63946196608111,1.77332195520819,1.52556364168916,1.33860158576787,NA,NA,NA,NA,NA,NA,NA
"ST3GAL6",NA,NA,NA,NA,NA,NA,0.342420536997414,0.197758425184488,-0.239145542583009,-0.248543255514257,0.0504734811007103,-0.258528214239842,0.0604584398262951
"CECR6",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.630222980351432,0.389423403597225,-0.19595081626721,-0.0448487604869975
"CSTF2T",0.0333640906247027,0.0560900479729462,0.338057449274062,-0.0576169050732283,-0.0145273766343253,-0.0258263433727448,NA,NA,NA,-0.231100548885837,0.106683335763245,-0.23590214159348,0.111484928470887
"DYNC1H1",-0.316817477767966,-0.327609879633945,-0.656973312083503,-0.627258710361794,-0.238591144496128,0.10650653392323,NA,NA,NA,NA,NA,NA,NA
"ORC3",0.279786453526704,0.0124451067858248,-0.100622928732762,0.35103172089743,0.699775451516639,0.227260943241475,NA,NA,NA,NA,NA,NA,NA
"NEU4",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.548127724334901,-0.233931279824412,0.492329289491431,-0.178132844980942
"TPM3",-0.178400818349099,0.207570494255672,-0.0915319830959316,-0.554112694774084,-0.444690015647431,-0.0221078454457853,NA,NA,NA,NA,NA,NA,NA
